Disaster,State,County,City,Zip Code,Valid Registrations,Total Inspected,Inspected with No Damage,Total with Moderate Damage,Total with Major Damage,Total with Substantial Damage,Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants
4235,MP,Saipan (Municipality),CHINA TOWN VILLIAGE,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),CHINATOWN VILLIAGE,96950,1,1,0,1,0,0,1,"$5,178.00",$0.00,"$1,742.00","$3,436.00",1,0,0,0
4235,MP,Saipan (Municipality),CHINA TOWN VLG,96950,1,1,1,0,0,0,1,"$3,109.00",$0.00,$0.00,"$3,109.00",1,0,0,0
4235,MP,Saipan (Municipality),CHINATOWN VLG,96950,4,3,1,2,0,0,3,"$9,151.00",$0.00,"$3,870.00","$5,281.00",3,0,0,0
4235,MP,Saipan (Municipality),CHINESE BORO,96950,1,1,0,1,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),COBLER VILLAGE,96950,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),CONVENTION PI,96950,1,1,1,0,0,0,1,$290.00,$0.00,$0.00,$290.00,1,0,0,0
4235,MP,Saipan (Municipality),DAD DAN,96950,1,1,1,0,0,0,1,$990.00,$0.00,$0.00,$990.00,1,0,0,0
4235,MP,Saipan (Municipality),DANADAN,96950,1,1,0,0,1,0,1,"$1,742.00",$0.00,"$1,742.00",$0.00,1,0,0,0
4235,MP,Saipan (Municipality),DAN DAN,96950,67,65,34,28,3,0,29,"$102,573.00",$0.00,"$38,358.00","$64,215.00",27,2,0,0
4235,MP,Saipan (Municipality),DANDAN,96590,1,1,0,0,1,0,1,"$4,589.00",$0.00,"$1,742.00","$2,847.00",1,0,0,0
4235,MP,Saipan (Municipality),DANDAN,96950,139,134,79,48,7,0,59,"$172,813.00",$0.00,"$84,816.00","$87,997.00",58,1,0,0
4235,MP,Saipan (Municipality),DANDAN,96970,1,1,0,0,1,0,1,"$9,108.00",$0.00,"$3,100.00","$6,008.00",1,0,0,0
4235,MP,Saipan (Municipality),DANDAN  LG,96950,1,1,0,1,0,0,1,"$3,680.00",$0.00,"$3,100.00",$580.00,1,0,0,0
4235,MP,Saipan (Municipality),DANDAN NATIONAL RD,96950,1,1,0,0,1,0,1,"$3,191.00",$0.00,"$1,742.00","$1,449.00",1,0,0,0
4235,MP,Saipan (Municipality),DAN DAN VILLAGE,96950,17,16,6,8,2,0,10,"$28,862.00",$0.00,"$12,196.00","$16,666.00",10,0,0,0
4235,MP,Saipan (Municipality),DANDAN VILLAGE,96950,28,24,9,10,5,0,12,"$35,972.00",$0.00,"$17,206.00","$18,766.00",12,0,0,0
4235,MP,Saipan (Municipality),DANDAN VILLAGE AIRPORT RD,96950,1,1,0,1,0,0,1,"$1,159.00",$0.00,$0.00,"$1,159.00",1,0,0,0
4235,MP,Saipan (Municipality),DAN DAN VILLAGE SAIPAN,96950,1,1,0,1,0,0,1,"$3,146.00",$0.00,"$1,742.00","$1,404.00",1,0,0,0
4235,MP,Saipan (Municipality),DANDAN VILLAGE SAIPAN,96950,3,3,2,1,0,0,3,"$6,015.00",$0.00,"$4,256.00","$1,759.00",3,0,0,0
4235,MP,Saipan (Municipality),DANDAN VILLGAE,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),DANDAN VILLIAGE,96950,1,1,0,1,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),DANDAN VILLIAGE SAIPAN,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),DAN DAN VLG,96950,2,1,0,0,1,0,1,"$4,429.00",$0.00,"$1,742.00","$2,687.00",1,0,0,0
4235,MP,Saipan (Municipality),DANDAN VLG,96950,4,4,3,1,0,0,1,$290.00,$0.00,$0.00,$290.00,1,0,0,0
4235,MP,Saipan (Municipality),DENFLED LN,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),DIRECTOR CITY CHINA TOWN,96950,1,1,0,0,1,0,1,"$5,952.00",$0.00,"$1,742.00","$4,210.00",1,0,0,0
4235,MP,Saipan (Municipality),ESPERDIDO,96950,1,1,1,0,0,0,1,"$1,689.00",$0.00,$0.00,"$1,689.00",1,0,0,0
4235,MP,Saipan (Municipality),FAN LOU LOU,96950,1,1,0,1,0,0,1,"$2,670.00",$0.00,"$1,742.00",$928.00,1,0,0,0
4235,MP,Saipan (Municipality),FI A SUSU,96950,1,1,0,1,0,0,1,"$1,742.00",$0.00,"$1,742.00",$0.00,1,0,0,0
4235,MP,Saipan (Municipality),FINA FIFU VILLAGE,96950,1,1,0,1,0,0,1,"$4,832.00",$0.00,"$2,128.00","$2,704.00",1,0,0,0
4235,MP,Saipan (Municipality),FINAFISU VILLGE,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),FINASIS,96950,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),FINA SISU,96950,20,19,12,6,1,0,10,"$26,855.00",$0.00,"$12,584.00","$14,271.00",10,0,0,0
4235,MP,Saipan (Municipality),FINASISU,96950,30,30,21,4,5,0,14,"$46,598.00",$0.00,"$20,544.00","$26,054.00",14,0,0,0
4235,MP,Saipan (Municipality),FINASISU  SAIPAN,96950,1,1,0,1,0,0,1,"$2,322.00",$0.00,"$1,742.00",$580.00,1,0,0,0
4235,MP,Saipan (Municipality),FINA SISU VILLAGE,96950,9,8,5,2,1,0,7,"$12,810.00",$0.00,"$5,226.00","$7,584.00",7,0,0,0
4235,MP,Saipan (Municipality),FINASISU VILLAGE,96950,21,21,17,2,2,0,9,"$26,406.00",$0.00,"$3,484.00","$22,922.00",8,1,0,0
4235,MP,Saipan (Municipality),FINA SISU VLG,96950,3,3,2,1,0,0,1,"$10,187.00",$0.00,"$6,968.00","$3,219.00",0,1,0,0
4235,MP,Saipan (Municipality),FINASISU VLG,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),FINA SISU VLG SAIPAN,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),FINASISU VLG SAIPAN,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),FINA SUSU VILLAGE,96950,1,1,1,0,0,0,1,$712.00,$0.00,$0.00,$712.00,1,0,0,0
4235,MP,Saipan (Municipality),FINESISSU VILLAGE,96950,1,1,0,0,1,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),FINISISIU,96950,1,1,0,1,0,0,1,"$2,998.00",$0.00,"$2,128.00",$870.00,1,0,0,0
4235,MP,Saipan (Municipality),FINNASISU,96950,1,1,0,0,1,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),GAPAPAN,96950,1,1,0,1,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),GARABAN,96950,1,1,1,0,0,0,1,$700.00,$0.00,$0.00,$700.00,1,0,0,0
4235,MP,Saipan (Municipality),GARADAN VILLAGE,96950,1,1,1,0,0,0,1,$980.00,$0.00,$0.00,$980.00,1,0,0,0
4235,MP,Saipan (Municipality),GARAPAL,96950,1,1,0,1,0,0,1,"$2,935.00",$0.00,"$1,742.00","$1,193.00",1,0,0,0
4235,MP,Saipan (Municipality),GARAPAM,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),GARAPAN,69650,1,1,0,1,0,0,1,"$1,978.00",$0.00,$0.00,"$1,978.00",1,0,0,0
4235,MP,Saipan (Municipality),GARAPAN,96590,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),GARAPAN,96950,375,352,202,106,44,0,195,"$489,568.00",$0.00,"$184,152.00","$305,416.00",195,0,0,0
4235,MP,Saipan (Municipality),GARAPAN AREA,96950,1,1,0,1,0,0,1,"$2,128.00",$0.00,"$2,128.00",$0.00,1,0,0,0
4235,MP,Saipan (Municipality),GARAPAN MIHA VILL,96950,1,1,1,0,0,0,1,$941.00,$0.00,$0.00,$941.00,1,0,0,0
4235,MP,Saipan (Municipality),GARAPAN SAIPAN,96950,5,2,2,0,0,0,1,$923.00,$0.00,$0.00,$923.00,1,0,0,0
4235,MP,Saipan (Municipality), GARAPAN VILLAGE,96950,1,1,1,0,0,0,1,$844.00,$0.00,$0.00,$844.00,1,0,0,0
4235,MP,Saipan (Municipality),GARAPAN VILLAGE,96950,127,112,45,48,19,0,62,"$184,730.00",$0.00,"$78,078.00","$106,652.00",62,0,0,0
4235,MP,Saipan (Municipality),GARAPAN VILLAGE SAIPAN,96950,4,2,1,1,0,0,2,"$3,826.00",$0.00,"$1,742.00","$2,084.00",2,0,0,0
4235,MP,Saipan (Municipality),GARAPAN VILLIAGE,96950,2,2,1,0,1,0,2,"$6,180.00",$0.00,"$1,742.00","$4,438.00",2,0,0,0
4235,MP,Saipan (Municipality),GARAPAN VILLIAGE I,96950,1,1,0,0,1,0,1,"$1,742.00",$0.00,"$1,742.00",$0.00,1,0,0,0
4235,MP,Saipan (Municipality),GARAPAN VLG,96950,12,10,5,4,1,0,8,"$13,718.00",$0.00,"$5,612.00","$8,106.00",8,0,0,0
4235,MP,Saipan (Municipality),GARAPAN VLG SAIPAN,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),GARAPN,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),GARARBAN PUPULO,96590,1,1,0,1,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),GARPAN,96950,1,1,1,0,0,0,1,"$1,760.00",$0.00,$0.00,"$1,760.00",1,0,0,0
4235,MP,Saipan (Municipality),GARPAN VILLAGE,96950,2,1,1,0,0,0,1,"$1,093.00",$0.00,$0.00,"$1,093.00",1,0,0,0
4235,MP,Saipan (Municipality),GAULOA RAI,96950,1,1,1,0,0,0,1,$126.00,$0.00,$0.00,$126.00,1,0,0,0
4235,MP,Saipan (Municipality),GAULO RAI,96950,3,3,1,2,0,0,2,"$8,117.00",$0.00,"$4,842.00","$3,275.00",2,0,0,0
4235,MP,Saipan (Municipality),GAULO RAI SAIPAN,96950,1,1,0,1,0,0,1,"$3,100.00",$0.00,"$3,100.00",$0.00,1,0,0,0
4235,MP,Saipan (Municipality),GAULO RAI VILLAGE,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),GAULO RIA,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),GAUOLO RAI,96950,1,1,0,1,0,0,1,"$3,022.00",$0.00,"$1,742.00","$1,280.00",1,0,0,0
4235,MP,Saipan (Municipality),GEREBEN VILLAGE,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),GONO,96950,1,1,0,1,0,0,1,"$5,895.00",$0.00,"$2,128.00","$3,767.00",1,0,0,0
4235,MP,Saipan (Municipality),GRAPAN,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),GUALAO RAI,96950,2,2,2,0,0,0,1,"$4,521.00",$0.00,"$2,128.00","$2,393.00",1,0,0,0
4235,MP,Saipan (Municipality),GUALA RAI VLG SAIPAN,96950,1,1,0,1,0,0,1,"$1,742.00",$0.00,"$1,742.00",$0.00,1,0,0,0
4235,MP,Saipan (Municipality),GUALOA RAI,96950,2,2,1,1,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),GUALO  RAI,96950,1,1,0,1,0,0,1,"$6,051.00",$0.00,"$2,128.00","$3,923.00",1,0,0,0
4235,MP,Saipan (Municipality),GUALO RAI,96950,89,86,44,33,9,0,40,"$116,303.00",$0.00,"$47,062.00","$69,241.00",40,0,0,0
4235,MP,Saipan (Municipality),GUALORAI,96950,6,5,2,2,1,0,5,"$12,324.00",$0.00,"$5,226.00","$7,098.00",5,0,0,0
4235,MP,Saipan (Municipality),GUALO RAI MIDDLEROAD,96950,1,1,0,0,1,0,1,"$3,555.00",$0.00,"$1,742.00","$1,813.00",1,0,0,0
4235,MP,Saipan (Municipality),GUALORAI RAI,96950,1,1,1,0,0,0,1,$422.00,$0.00,$0.00,$422.00,1,0,0,0
4235,MP,Saipan (Municipality),GUALORAI SAIPAN,96950,1,1,0,1,0,0,1,"$2,649.00",$0.00,"$1,742.00",$907.00,1,0,0,0
4235,MP,Saipan (Municipality),GUALO RAI  VILLAGE,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),GUALO RAI VILLAGE,96950,37,31,17,7,7,0,12,"$23,875.00",$0.00,"$12,780.00","$11,095.00",12,0,0,0
4235,MP,Saipan (Municipality),GUALO RAI VILLAGE  ,96950,1,1,0,1,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),GUALORAI VILLAGE,96950,5,5,3,1,1,0,4,"$8,979.00",$0.00,"$2,128.00","$6,851.00",4,0,0,0
4235,MP,Saipan (Municipality),GUALO RAI VILLAGE SAIPAN,96950,2,2,0,2,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),GUALO RAI VILLEGE,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),GUALORAI VILLIAGE SAIPAN,96950,1,1,1,0,0,0,1,"$4,263.00",$0.00,"$1,742.00","$2,521.00",1,0,0,0
4235,MP,Saipan (Municipality),GUALO RAI VLG,96950,4,3,3,0,0,0,2,"$1,562.00",$0.00,$0.00,"$1,562.00",2,0,0,0
4235,MP,Saipan (Municipality),GUALORAI VLG,96950,1,1,0,1,0,0,1,"$3,012.00",$0.00,"$1,742.00","$1,270.00",1,0,0,0
4235,MP,Saipan (Municipality),GUALORAY VILLAGE,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),GUALO REI,96950,1,1,0,1,0,0,1,"$2,128.00",$0.00,"$2,128.00",$0.00,1,0,0,0
4235,MP,Saipan (Municipality),GUALORIA VILLAGE,96950,1,1,0,0,1,0,1,"$5,580.00",$0.00,"$2,128.00","$3,452.00",1,0,0,0
4235,MP,Saipan (Municipality),GUALORI VILLAGE,96950,1,1,1,0,0,0,1,"$1,159.00",$0.00,$0.00,"$1,159.00",1,0,0,0
4235,MP,Saipan (Municipality),GUANALORAI VILLAGE,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),GUARLO RAI,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),GUARO LAI,96950,1,1,0,1,0,0,1,"$2,128.00",$0.00,"$2,128.00",$0.00,1,0,0,0
4235,MP,Saipan (Municipality),GUARORAI,96950,1,1,0,0,1,0,1,"$6,368.00",$0.00,"$1,742.00","$4,626.00",1,0,0,0
4235,MP,Saipan (Municipality),GUELOREI,96950,1,1,0,0,1,0,1,"$2,322.00",$0.00,"$1,742.00",$580.00,1,0,0,0
4235,MP,Saipan (Municipality),HHHH,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),HUSGA CHINATOWN,96950,1,1,0,0,1,0,1,"$4,460.00",$0.00,"$1,742.00","$2,718.00",1,0,0,0
4235,MP,Saipan (Municipality),KAFMAN III PHASE IV,96950,1,1,0,0,1,0,1,"$3,031.00",$0.00,"$1,742.00","$1,289.00",1,0,0,0
4235,MP,Saipan (Municipality),KAGAMAN II,96950,1,1,0,1,0,0,1,"$3,100.00",$0.00,"$3,100.00",$0.00,1,0,0,0
4235,MP,Saipan (Municipality),KAGMAN,96950,33,33,15,13,5,0,20,"$92,297.00",$0.00,"$28,448.00","$63,849.00",18,2,0,0
4235,MP,Saipan (Municipality),KAGMAN 3 VILLAGE,96950,1,1,1,0,0,0,1,"$1,411.00",$0.00,$0.00,"$1,411.00",1,0,0,0
4235,MP,Saipan (Municipality),KAGMAN I,96950,7,7,6,1,0,0,1,"$2,723.00",$0.00,"$1,742.00",$981.00,1,0,0,0
4235,MP,Saipan (Municipality),KAGMAN II,96950,32,32,17,12,3,0,23,"$55,250.00",$0.00,"$24,028.00","$31,222.00",23,0,0,0
4235,MP,Saipan (Municipality),KAGMAN III,96950,67,66,39,20,7,0,43,"$120,103.00",$0.00,"$54,400.00","$65,703.00",41,2,0,0
4235,MP,Saipan (Municipality),KAGMANIII,96950,1,1,0,1,0,0,1,"$5,214.00",$0.00,"$2,128.00","$3,086.00",1,0,0,0
4235,MP,Saipan (Municipality),KAGMAN III PHASE II,96950,2,2,2,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),KAGMAN  III PHASE IV,96950,1,1,1,0,0,0,1,$290.00,$0.00,$0.00,$290.00,1,0,0,0
4235,MP,Saipan (Municipality),KAGMAN III PHASE IV,96950,2,2,1,0,1,0,2,"$3,346.00",$0.00,"$1,742.00","$1,604.00",2,0,0,0
4235,MP,Saipan (Municipality),KAGMAN III PHASE IV VILLAGE,96950,1,1,0,1,0,0,1,$526.00,$0.00,$0.00,$526.00,1,0,0,0
4235,MP,Saipan (Municipality),KAGMAN III PHS IV,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),KAGMAN III VILLAGE,96950,11,10,5,3,2,0,6,"$25,672.00",$0.00,"$10,840.00","$14,832.00",6,0,0,0
4235,MP,Saipan (Municipality),KAGMAN III VILLLAGE,96950,1,1,0,1,0,0,1,$891.00,$0.00,$0.00,$891.00,1,0,0,0
4235,MP,Saipan (Municipality),KAGMAN II VILLAGE,96950,4,4,4,0,0,0,2,"$2,380.00",$0.00,$0.00,"$2,380.00",2,0,0,0
4235,MP,Saipan (Municipality),KAGMAN IV,96950,1,1,0,1,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),KAGMAN I VILLAGE,96950,3,3,2,1,0,0,1,"$5,768.00",$0.00,"$1,742.00","$4,026.00",1,0,0,0
4235,MP,Saipan (Municipality),KAGMAN IV VILLAGE,96950,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),KAGMAN ONE,96950,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),KAGMAN ONE VILLAGE,96950,1,1,1,0,0,0,1,$413.00,$0.00,$0.00,$413.00,1,0,0,0
4235,MP,Saipan (Municipality),KAGMAN THREE,96950,6,6,3,2,1,0,4,"$16,674.00",$0.00,"$5,612.00","$11,062.00",4,0,0,0
4235,MP,Saipan (Municipality),KAGMAN THREE CNMI SAIPAN,96950,1,1,0,0,1,0,1,"$1,742.00",$0.00,"$1,742.00",$0.00,1,0,0,0
4235,MP,Saipan (Municipality),KAGMAN THREE PHASE FOUR,96950,1,1,1,0,0,0,1,$290.00,$0.00,$0.00,$290.00,1,0,0,0
4235,MP,Saipan (Municipality),KAGMAN THREE SAIPAN,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),KAGMAN THREE VILLAGE,96950,1,1,0,1,0,0,1,"$10,668.00",$0.00,"$3,706.00","$6,962.00",0,1,0,0
4235,MP,Saipan (Municipality),KAGMAN TWO,96950,3,3,0,2,1,0,3,"$8,905.00",$0.00,"$7,576.00","$1,329.00",3,0,0,0
4235,MP,Saipan (Municipality),KAGMAN  VILLAGE,96950,2,2,2,0,0,0,2,"$3,034.00",$0.00,$0.00,"$3,034.00",2,0,0,0
4235,MP,Saipan (Municipality),KAGMAN VILLAGE,96950,5,4,3,1,0,0,2,"$9,552.00",$0.00,"$1,742.00","$7,810.00",2,0,0,0
4235,MP,Saipan (Municipality),KAGMAN VILLAGE II,96950,1,1,1,0,0,0,1,"$2,477.00",$0.00,$0.00,"$2,477.00",1,0,0,0
4235,MP,Saipan (Municipality),KAGMAN VILLAGE III,96950,1,1,0,0,1,0,1,"$9,249.00",$0.00,"$3,100.00","$6,149.00",1,0,0,0
4235,MP,Saipan (Municipality),KAGMAN VILLAGE IV,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),KAGMAN VILLAGE SAIPAN,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),KAGMAN VILLAGE THREE,96950,1,1,0,0,1,0,1,"$3,010.00",$0.00,"$1,742.00","$1,268.00",1,0,0,0
4235,MP,Saipan (Municipality),KAGMAN VILLIAGE,96950,1,1,0,0,1,0,1,"$5,502.00",$0.00,"$1,742.00","$3,760.00",1,0,0,0
4235,MP,Saipan (Municipality),KAGMAN VLG,96950,2,2,0,2,0,0,2,"$13,090.00",$0.00,"$6,472.00","$6,618.00",2,0,0,0
4235,MP,Saipan (Municipality),KAGNAM,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),KAMAN III,96950,1,1,0,1,0,0,1,"$3,146.00",$0.00,"$1,742.00","$1,404.00",1,0,0,0
4235,MP,Saipan (Municipality),KANATABLA,96950,1,1,0,1,0,0,1,"$3,812.00",$0.00,"$3,100.00",$712.00,1,0,0,0
4235,MP,Saipan (Municipality),KANATABLA VILLAGE,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),KANAT TABLA,96950,7,7,2,3,2,0,3,"$6,266.00",$0.00,"$1,742.00","$4,524.00",3,0,0,0
4235,MP,Saipan (Municipality),KANAT TABLA SAIPAN,96950,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),KANAT TABLA VILLAGE,96950,2,2,1,1,0,0,1,"$2,309.00",$0.00,"$1,742.00",$567.00,1,0,0,0
4235,MP,Saipan (Municipality),KANATTABLA VILLAGE,96950,1,1,0,0,1,0,1,"$10,262.00",$0.00,"$3,100.00","$7,162.00",0,1,0,0
4235,MP,Saipan (Municipality),KANAT TABLE,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),KANMAN III,96950,1,1,0,1,0,0,1,"$4,524.00",$0.00,"$3,100.00","$1,424.00",1,0,0,0
4235,MP,Saipan (Municipality),KANNAG TABLA VLG,96950,1,1,0,1,0,0,1,"$3,100.00",$0.00,"$3,100.00",$0.00,1,0,0,0
4235,MP,Saipan (Municipality),KANNAP PABLA,96950,1,1,0,1,0,0,1,"$6,044.00",$0.00,"$3,100.00","$2,944.00",1,0,0,0
4235,MP,Saipan (Municipality),KANNATABLA,96950,1,1,0,1,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),KANNAT TABLA,96950,11,11,3,6,2,0,7,"$20,167.00",$0.00,"$14,912.00","$5,255.00",7,0,0,0
4235,MP,Saipan (Municipality),KANNAT TABLA SAIPAN,96950,1,1,1,0,0,0,1,"$1,002.00",$0.00,$0.00,"$1,002.00",1,0,0,0
4235,MP,Saipan (Municipality),KANNAT TABLA VILLAGE,96950,3,3,1,0,2,0,2,"$9,641.00",$0.00,"$4,842.00","$4,799.00",2,0,0,0
4235,MP,Saipan (Municipality),KANNAT TABLA VLG,96950,2,2,1,1,0,0,2,"$3,027.00",$0.00,"$1,742.00","$1,285.00",2,0,0,0
4235,MP,Saipan (Municipality),KATMAN II,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),KLOBLERVILLE,96950,1,1,1,0,0,0,1,$989.00,$0.00,$0.00,$989.00,1,0,0,0
4235,MP,Saipan (Municipality),KNAT TABLA,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),KOBBLER VILLE,96950,1,1,1,0,0,0,1,$895.00,$0.00,$0.00,$895.00,1,0,0,0
4235,MP,Saipan (Municipality),KOBBLERVILLE,96950,3,3,3,0,0,0,3,"$3,321.00",$0.00,$0.00,"$3,321.00",3,0,0,0
4235,MP,Saipan (Municipality),KOBBLEVILLE,96950,1,1,1,0,0,0,1,"$1,134.00",$0.00,$0.00,"$1,134.00",1,0,0,0
4235,MP,Saipan (Municipality),KOBERVILLE,96950,5,5,4,1,0,0,3,"$2,447.00",$0.00,"$1,742.00",$705.00,3,0,0,0
4235,MP,Saipan (Municipality),KOBLER,96950,2,2,1,1,0,0,2,"$4,964.00",$0.00,"$1,742.00","$3,222.00",2,0,0,0
4235,MP,Saipan (Municipality),KOBLERVILE VLG,96950,1,1,0,1,0,0,1,"$2,128.00",$0.00,"$2,128.00",$0.00,1,0,0,0
4235,MP,Saipan (Municipality),KOBLER VILLAGE,96950,4,3,3,0,0,0,1,"$1,134.00",$0.00,$0.00,"$1,134.00",1,0,0,0
4235,MP,Saipan (Municipality),KOBLERVILLE,96950,127,123,86,28,9,0,52,"$130,964.00",$0.00,"$61,854.00","$69,110.00",52,0,0,0
4235,MP,Saipan (Municipality),KOBLERVILLE RD,96950,2,2,0,2,0,0,2,"$6,436.00",$0.00,"$3,484.00","$2,952.00",2,0,0,0
4235,MP,Saipan (Municipality),KOBLERVILLE SAIPAN,96950,9,9,5,4,0,0,4,"$10,933.00",$0.00,"$9,484.00","$1,449.00",4,0,0,0
4235,MP,Saipan (Municipality),KOBLER VILLE VILLAGE,96950,1,1,1,0,0,0,1,"$1,159.00",$0.00,$0.00,"$1,159.00",1,0,0,0
4235,MP,Saipan (Municipality),KOBLERVILLE VILLAGE,96950,44,42,29,10,3,0,22,"$65,552.00",$0.00,"$33,121.00","$32,431.00",20,2,0,0
4235,MP,Saipan (Municipality),KOBLERVILLE VILLAGE SAIPAN,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),KOBLERVILLE VILLIAGE,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),KOBLERVILLE VLG,96950,4,4,3,1,0,0,2,"$8,327.00",$0.00,"$2,128.00","$6,199.00",2,0,0,0
4235,MP,Saipan (Municipality),KOBLERVILLE VLG SAIPAN,96950,3,3,0,3,0,0,3,"$7,576.00",$0.00,"$7,576.00",$0.00,3,0,0,0
4235,MP,Saipan (Municipality),KOBLERVOLLE,96950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
