Disaster,State,County,City,Zip Code,Valid Registrations,Average FEMA Inspected Damage,Total Inspected,Total Damage,No FEMA Inspected Damage,"FEMA Inspected Damage between $1 and $10,000","FEMA Inspected Damage between $10,001 and $20,000","FEMA Inspected Damage between $20,001 and $30,000","FEMA Inspected Damage > $30,000",Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants
4344,CA,Sonoma (County),EL VERANO,95433,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),FORESTVILLE,95436,25,0,4,0,4,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4344,CA,Sonoma (County),FULTON,95439,8,0,3,0,3,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),GEYSERVILLE,95441,19,0,8,0,8,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4344,CA,Sonoma (County),GLEN ELLEN,95442,408,40587.74647,51,2069975.07,28,10,1,1,11,55,299951.72,240468.53,37283.2,22199.99,47,1,7,6
4344,CA,Sonoma (County),GLENELLEN,95442,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),GRATON,95444,4,0,2,0,2,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),GUERNEVILLE,95446,14,0,3,0,3,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),HEALDSBURG,95448,88,0,12,0,12,0,0,0,0,2,1000,$0.00,$0.00,1000,2,0,0,0
4344,CA,Sonoma (County),HIDDEN VALLEY LAKE,95467,2,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),JENNER,95450,5,0,2,0,2,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),KENWOOD,95409,4,0,1,0,1,0,0,0,0,2,1000,$0.00,$0.00,1000,2,0,0,0
4344,CA,Sonoma (County),KENWOOD,95452,185,16765.48813,16,268247.81,10,5,0,0,1,26,47838.88,32798.89,2840,12199.99,25,0,1,1
4344,CA,Sonoma (County),LARKFIELD,95403,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),MONTE RIO,95462,4,0,3,0,3,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),OCCIDENTAL,95465,5,0,3,0,3,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),PALM DESERT,92211,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),PENNGROVE,94951,23,0,5,0,5,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4344,CA,Sonoma (County),PETALUMA,94952,134,0,34,0,34,0,0,0,0,6,3000,$0.00,$0.00,3000,6,0,0,0
4344,CA,Sonoma (County),PETALUMA,94954,143,0,33,0,33,0,0,0,0,3,1500,$0.00,$0.00,1500,3,0,0,0
4344,CA,Sonoma (County),ROHNERT PARK,94928,157,0,44,0,44,0,0,0,0,4,1699.99,$0.00,$0.00,1699.99,4,0,0,0
4344,CA,Sonoma (County),SACRAMENTO,95823,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),SAMTA ROSA,95403,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4344,CA,Sonoma (County),SAN ROSA,95403,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4344,CA,Sonoma (County),SANTA ROA,95403,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),SANTA ROSA,94503,2,123840.5,2,247681,1,0,0,0,1,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),SANTA ROSA,95043,1,57762.64,1,57762.64,0,0,0,0,1,1,500,$0.00,$0.00,500,1,0,0,0
4344,CA,Sonoma (County),SANTA ROSA,95401,336,14.69623377,77,1131.61,74,3,0,0,0,13,6500,$0.00,$0.00,6500,13,0,0,0
4344,CA,Sonoma (County),SANTA ROSA,95403,3492,55475.68466,410,22745030.71,187,38,1,5,179,915,1898102.39,1179838.2,219611.36,498652.83,874,3,38,37
4344,CA,Sonoma (County),SANTA ROSA,95404,2230,75714.63041,197,14915782.19,126,7,0,3,61,406,571462.1,333058.6,43144.56,195258.94,395,2,9,7
4344,CA,Sonoma (County),SANTA ROSA,95405,286,0,46,0,46,0,0,0,0,19,9500,$0.00,$0.00,9500,19,0,0,0
4344,CA,Sonoma (County),SANTA ROSA,95407,198,0,39,0,39,0,0,0,0,5,2500,$0.00,$0.00,2500,5,0,0,0
4344,CA,Sonoma (County),SANTA ROSA,95409,764,1684.427889,90,151598.51,80,7,0,1,2,105,122965.31,54028.32,15761.07,53175.92,103,0,2,1
4344,CA,Sonoma (County),SANTA ROSA CT,95403,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4344,CA,Sonoma (County),SANT R,95403,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4344,CA,Sonoma (County),SANT ROSA,95403,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),SANT ROSA,95404,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4344,CA,Sonoma (County),SANT ROSE,95403,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),SEBASTOPOL,95472,115,0,39,0,39,0,0,0,0,8,4000,$0.00,$0.00,4000,8,0,0,0
4344,CA,Sonoma (County),SHASTA LAKE,96019,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),SONOMA,95476,1046,299.5433333,189,56613.69,183,5,0,0,1,76,52516.54,12312.19,4640.11,35564.24,76,0,0,0
4344,CA,Sonoma (County),SOONMA,95476,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),SOUTH LAKE TAHOE,96150,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),SSANTA ROSA,95403,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),STANTA ROSA,95403,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4344,CA,Sonoma (County),THE SEA RANCH,95497,10,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),VALLEY FORD,94972,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),WINDOR,95492,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Sonoma (County),WINDSOR,95492,151,0,23,0,23,0,0,0,0,8,4000,$0.00,$0.00,4000,8,0,0,0
4344,CA,Yuba (County),BEALE AFB,95903,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Yuba (County),BROWNS VALLEY,95918,43,14789.31455,11,162682.46,5,3,0,0,3,6,41448.48,38592.48,1356,1500,5,0,1,1
4344,CA,Yuba (County),BROWNSVILLE,95919,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Yuba (County),CAMPTONVILLE,95922,4,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Yuba (County),LINCOLN,95648,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Yuba (County),LOMA RICA,95901,34,53368.06571,14,747152.92,3,3,1,0,7,14,126306.75,114365.77,8966,2974.98,11,0,3,3
4344,CA,Yuba (County),MARYSVILLE,95901,303,26971.09202,99,2670138.11,45,16,1,3,34,58,719872.89,623410.11,38102,58360.78,38,1,19,17
4344,CA,Yuba (County),OLIVEHURST,95961,15,0,2,0,2,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Yuba (County),OREGON HOUSE,95962,3,0,2,0,2,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Yuba (County),PLUMAS LAKE,95961,4,0,3,0,3,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Yuba (County),RACKERBY,95972,3,0,2,0,2,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Yuba (County),SMARTSVILLE,95977,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Yuba (County),WHEATLAND,95692,7,0,2,0,2,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,ALTAMONTE SPRINGS,32701,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,APOPKA,32712,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,AVENTURA,33180,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,AVON PARK,33825,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,BELL,32619,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,BOYNTON BEACH,33436,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,CLEARWATER,33756,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,CLEARWATER,33763,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,CLEWISTON,33440,31,2160.999,10,21609.99,2,8,0,0,0,2,9334.6,7202.6,2132,$0.00,2,0,0,0
4341,FL,Big Cypress Indian Reservation,DANIA BEACH,33312,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,DAVENPORT,33837,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,DAYTONA BEACH,32117,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,FLEMING ISLAND,32003,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,FORT LAUDERDALE,33304,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,GREENVILLE,32331,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,GULFPORT,33707,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,HAINES CITY,33844,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,HIALEAH,33012,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,HIALEAH,33015,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,HOLLYWOOD,33024,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,IMMOKALEE,34142,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,INTERLACHEN,32148,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,JACKSONVILLE,32211,2,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,JACKSONVILLE,32244,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,KEY LARGO,33037,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,LABELLE,33935,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,LANTANA,33462,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,LARGO,33770,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,MIAMI,33161,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,MIAMI,33162,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,MIAMI,33168,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,NAPLES,34102,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,NAPLES,34104,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,NAPLES,34108,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,NAPLES,34112,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,NAPLES,34116,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,NAPLES,34117,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,NEW SMYRNA BEACH,32169,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,NOTH LAUDERDALE,33068,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,ORLANDO,32810,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,ORLANDO,32818,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,ORLANDO,32819,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,ORLANDO,32835,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,ORLANDO,32839,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,OVIEDO,32766,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,PALM BAY,32909,2,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,POMPANO BEACH,33060,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,POMPANO BEACH,33069,2,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,SPRING HILL,34609,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,SUNRISE,33313,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,TAMARAC,33321,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,WELLINGTON,33414,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,WESLEY CHAPEL,33543,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,WESTON,33326,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,WEST PALM BEACH,33411,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,WEST PALM BEACH,33412,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Big Cypress Indian Reservation,WINTER HAVEN,33881,3,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Brighton Indian Reservation,ALTAMONTE SPRINGS,32701,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Brighton Indian Reservation,APOPKA,32712,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Brighton Indian Reservation,JACKSONVILLE,32241,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Brighton Indian Reservation,LABELLE,33935,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Brighton Indian Reservation,LAKE PLACID,33852,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Brighton Indian Reservation,LANTANA,33462,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Brighton Indian Reservation,MIAMI,33137,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Brighton Indian Reservation,MOORE HAVEN,33471,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Brighton Indian Reservation,OKEECHOBEE,34972,3,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Brighton Indian Reservation,OKEECHOBEE,34974,33,215.235,4,860.94,1,3,0,0,0,1,340.32,340.32,$0.00,$0.00,1,0,0,0
4341,FL,Brighton Indian Reservation,ORLANDO,32819,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Brighton Indian Reservation,PLANT CITY,33565,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Brighton Indian Reservation,SANFORD,32771,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Brighton Indian Reservation,TAMP,33612,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Brighton Indian Reservation,TITUSVILLE,32780,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Brighton Indian Reservation,WINTER PARK,32792,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Brighton Indian Reservation,WINTER SPRINGS,32708,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,BOCA RATON,33496,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,CITRA,32113,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,DAYTONA BEACH,32114,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,DELTONA,32725,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,FLORAL CITY,34436,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,FORT PIERCE,34945,2,0,2,0,2,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,FORT PIERCE,34946,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,FORT PIERCE,34982,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,FT PIERCE,34951,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,LAKELAND,33813,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,LARGO,33771,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,LEESBURG,34748,1,19.53,1,19.53,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,LIGHTHOUSE POINT,33064,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,MELBOURNE BEACH,32951,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,MIAMI,33137,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,NORTH MIAMI,33167,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,ORLANDO,32807,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,ORLANDO,32822,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,PENSACOLA,32506,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,POMPANO BEACH,33064,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,PORT ST. LUCIE,34953,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,PORT ST. LUCIE,34983,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,PORT ST. LUCIE,34986,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,SANFORD,32771,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,WEST PALM BEACH,33409,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Fort Pierce Indian Reservation,WEST PALM BEACH,33412,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Hollywood Indian Reservation,CLEARWATER,33756,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Hollywood Indian Reservation,COOPER CITY,33026,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Hollywood Indian Reservation,COOPER CITY,33328,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Hollywood Indian Reservation,COOPER CITY,33330,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Hollywood Indian Reservation,DANIA BEACH,33004,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Hollywood Indian Reservation,DELRAY BEACH,33483,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Hollywood Indian Reservation,DUNEDIN,34698,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Hollywood Indian Reservation,FERNANDINA BEACH,32034,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Hollywood Indian Reservation,FORT LAUDERDALE,33312,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Hollywood Indian Reservation,FORT LAUDERDALE,33314,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Hollywood Indian Reservation,HALLANDALE,33009,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Hollywood Indian Reservation,HIALEAH,33015,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Hollywood Indian Reservation,HIALEAH,33016,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Hollywood Indian Reservation,HIALEAH,33018,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Hollywood Indian Reservation,HIALEAH GARDENS,33016,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4341,FL,Hollywood Indian Reservation,HOLLYWOOD,33019,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
