latitude,longitude,eventName,hwmTypeName,countyName,sitePermHousing,elev_ft,height_above_gnd
29.11085,-95.45239,Harvey Aug 2017,Seed line,Brazoria County,No,22.157,2.08
29.11085,-95.45239,Harvey Aug 2017,Seed line,Brazoria County,No,22.503,1.43
29.0437,-95.4429,Harvey Aug 2017,Present at peak (direct observation),Brazoria County,No,15.524,0.54
28.739352,-96.663501,Harvey Aug 2017,Debris,Jackson County,No,10.135,0
28.739369,-96.663467,Harvey Aug 2017,Mud,Jackson County,No,10.64,3.25
29.63411,-95.6517,Harvey Aug 2017,Mud,Fort Bend County,No,77.4,0
29.63467,-95.65169,Harvey Aug 2017,Debris,Fort Bend County,No,77.6,0
29.61528,-95.64497,Harvey Aug 2017,Debris,Fort Bend County,No,71.8,0
29.61503,-95.64547,Harvey Aug 2017,Debris,Fort Bend County,No,71.2,0
28.80742,-95.95085,Harvey Aug 2017,Mud,Matagorda County,No,25.843,0
28.79972,-96.70123,Harvey Aug 2017,Debris,Jackson County,No,11.063,3.75
28.79972,-96.70123,Harvey Aug 2017,Debris,Jackson County,No,11.621,0
28.800518,-96.656201,Harvey Aug 2017,Debris,Jackson County,No,31.056,6.8
29.62975,-95.6341,Harvey Aug 2017,Mud,Fort Bend County,No,71.5,0
29.62951,-95.63398,Harvey Aug 2017,Mud,Fort Bend County,No,72.8,0
28.800392,-96.656574,Harvey Aug 2017,Debris,Jackson County,No,31.26,
28.9654,-95.2913,Harvey Aug 2017,Seed line,Brazoria County,No,1.9,0
28.9654,-95.2913,Harvey Aug 2017,Seed line,Brazoria County,No,1.9,0
28.844957,-96.711747,Harvey Aug 2017,Mud,Victoria County,No,19.134,2.45
28.844886,-96.711814,Harvey Aug 2017,Mud,Victoria County,No,19.941,2.8
28.9545,-95.2928,Harvey Aug 2017,Debris,Brazoria County,No,3.7,0
28.9545,-95.2928,Harvey Aug 2017,Debris,Brazoria County,No,4.1,0
28.923029,-96.755046,Harvey Aug 2017,Mud,Jackson County,No,59.905,0
28.91324,-96.774346,Harvey Aug 2017,Mud,Victoria County,No,45.246,0
28.9434,-95.2927,Harvey Aug 2017,Stain line,Brazoria County,No,2.8,0.43
28.9794,-95.2682,Harvey Aug 2017,Debris,Brazoria County,No,4.2,1.9
28.9794,-95.2682,Harvey Aug 2017,Debris,Brazoria County,No,3.2,0
28.913046,-96.773266,Harvey Aug 2017,Debris,Jackson County,No,45.335,6.1
28.9718,-95.2619,Harvey Aug 2017,Debris,Brazoria County,No,6.1,0
28.9718,-95.2619,Harvey Aug 2017,Debris,Brazoria County,No,7.3,0
28.839409,-96.522426,Harvey Aug 2017,Debris,Jackson County,No,35.587,0
28.83943,-96.522573,Harvey Aug 2017,Debris,Jackson County,No,34.544,0
28.842034,-96.537235,Harvey Aug 2017,Debris,Jackson County,No,31.322,0
28.842214,-96.53696,Harvey Aug 2017,Debris,Jackson County,No,32.047,0
29.99918,-95.24011,Harvey Aug 2017,Seed line,Harris County,No,65.33,0
28.823183,-96.54273,Harvey Aug 2017,Debris,Jackson County,No,30.906,0
28.823327,-96.54269,Harvey Aug 2017,Debris,Jackson County,No,31.211,0
29.99918,-95.24033,Harvey Aug 2017,Seed line,Harris County,No,65.35,0
28.643588,-96.547851,Harvey Aug 2017,Debris,Calhoun County,No,8.734,0
28.64324,-96.547904,Harvey Aug 2017,Debris,Calhoun County,No,7.713,0
28.89147,-96.62828,Harvey Aug 2017,Debris,Jackson County,No,25.749,8
28.89182,-96.62823,Harvey Aug 2017,Debris,Jackson County,No,25.42,8
28.81934,-95.65086,Harvey Aug 2017,Debris,Matagorda County,No,6.34,0
28.81938,-95.6509,Harvey Aug 2017,Debris,Matagorda County,No,6.25,0
28.81942,-95.6511,Harvey Aug 2017,Debris,Matagorda County,No,6.31,0
28.9606,-96.68526,Harvey Aug 2017,Debris,Jackson County,No,46.047,0
28.91946,-96.66553,Harvey Aug 2017,Debris,Jackson County,No,34.513,0
30.00851,-95.23673,Harvey Aug 2017,Seed line,Harris County,No,65.38,4.85
28.90185,-95.63616,Harvey Aug 2017,Mud,Matagorda County,No,10.35,0
28.90164,-95.63637,Harvey Aug 2017,Mud,Matagorda County,No,10.83,0
28.89846,-96.6049,Harvey Aug 2017,Debris,Jackson County,No,17.583,0.4
28.9022,-95.63556,Harvey Aug 2017,Mud,Matagorda County,No,10.82,0
28.89838,-96.60468,Harvey Aug 2017,Debris,Jackson County,No,15.688,0.4
29.00114,-96.70797,Harvey Aug 2017,Debris,Jackson County,No,52.076,7
29.00093,-96.70828,Harvey Aug 2017,Debris,Jackson County,No,53.849,9
30.0088,-95.2372,Harvey Aug 2017,Debris,Harris County,No,65.52,4.3
28.89367,-95.62476,Harvey Aug 2017,Debris,Matagorda County,No,10.06,0
28.89366,-95.62468,Harvey Aug 2017,Debris,Matagorda County,No,9.82,0
29.05946,-96.7355,Harvey Aug 2017,Seed line,Jackson County,No,69.039,13
29.05946,-96.7355,Harvey Aug 2017,Seed line,Jackson County,No,70.315,0
28.87082,-95.65031,Harvey Aug 2017,Seed line,Matagorda County,No,11.98,0
28.87085,-95.65028,Harvey Aug 2017,Debris,Matagorda County,No,11.67,0
29.07241,-96.78111,Harvey Aug 2017,Debris,Jackson County,No,75.602,4
29.10019,-96.8086,Harvey Aug 2017,Mud,Jackson County,No,91.711,8
28.96514,-95.68992,Harvey Aug 2017,Debris,Brazoria County,No,19.35,0
28.9652,-95.68985,Harvey Aug 2017,Debris,Brazoria County,No,18.63,0
28.96527,-95.68973,Harvey Aug 2017,Debris,Brazoria County,No,18.86,0
28.9653,-95.6897,Harvey Aug 2017,Debris,Brazoria County,No,18.43,0
29.01018,-95.74096,Harvey Aug 2017,Debris,Brazoria County,No,26.26,0
29.01018,-95.74092,Harvey Aug 2017,Debris,Brazoria County,No,26.23,0
28.95083,-95.39067,Harvey Aug 2017,Seed line,Brazoria County,No,6.88,0
28.95082,-95.39064,Harvey Aug 2017,Seed line,Brazoria County,No,6.8,0
28.96943,-95.43182,Harvey Aug 2017,Mud,Brazoria County,No,10.04,0
28.96943,-95.43189,Harvey Aug 2017,Mud,Brazoria County,No,10.01,0
28.92102,-95.55561,Harvey Aug 2017,Debris,Brazoria County,No,8.03,0
28.921,-95.55559,Harvey Aug 2017,Debris,Brazoria County,No,7.95,0
28.95123,-95.55424,Harvey Aug 2017,Mud,Brazoria County,No,10.18,0
28.9513,-95.55418,Harvey Aug 2017,Mud,Brazoria County,No,10.18,0
29.3246,-94.927,Harvey Aug 2017,Debris,Galveston County,No,4.04,0
29.3248,-94.9277,Harvey Aug 2017,Debris,Galveston County,No,4.48,0
29.45758,-95.04697,Harvey Aug 2017,Seed line,Galveston County,No,12.62,1.3
29.3907,-94.8867,Harvey Aug 2017,Debris,Galveston County,No,5.34,0
29.43425,-94.89462,Harvey Aug 2017,Debris,Galveston County,No,5.04,
29.4696,-95.0142,Harvey Aug 2017,Debris,Galveston County,No,8.21,0
29.40837,-94.95535,Harvey Aug 2017,Seed line,Galveston County,No,5.98,1.5
28.662283,-96.569313,Harvey Aug 2017,Debris,Calhoun County,No,8.593,0
28.687661,-96.482688,Harvey Aug 2017,Debris,Calhoun County,No,7.697,0
28.687716,-96.48664,Harvey Aug 2017,Debris,Calhoun County,No,7.231,0
30.14145,-93.65138,Harvey Aug 2017,Mud,Calcasieu Parish,No,8.81,1.18
28.637274,-96.457309,Harvey Aug 2017,Debris,Calhoun County,No,6.893,0
28.707562,-96.488747,Harvey Aug 2017,Debris,Jackson County,No,15.673,0
28.707523,-96.488827,Harvey Aug 2017,Debris,Jackson County,No,14.626,0
28.712647,-96.475797,Harvey Aug 2017,Mud,Jackson County,No,9.199,0
28.681562,-96.563866,Harvey Aug 2017,Debris,Calhoun County,No,8.54,0
28.680772,-96.563171,Harvey Aug 2017,Seed line,Calhoun County,No,8.855,3.2
30.0093,-95.2221,Harvey Aug 2017,Seed line,Harris County,No,64.38,4.1
29.1927,-95.4114,Harvey Aug 2017,Debris,Brazoria County,No,21.9,0
29.1927,-95.4114,Harvey Aug 2017,Debris,Brazoria County,No,21.7,0
30.20481,-93.17183,Harvey Aug 2017,Seed line,Calcasieu Parish,No,9.33,0.76
30.20494,-93.1719,Harvey Aug 2017,Seed line,Calcasieu Parish,No,9.29,0.77
30.02031,-95.15742,Harvey Aug 2017,Stain line,Harris County,No,55.05,5.5
30.206445,-93.17519,Harvey Aug 2017,Seed line,Calcasieu Parish,No,9.36,0.55
30.29095,-93.16052,Harvey Aug 2017,Seed line,Calcasieu Parish,No,7.52,1.2
30.01206,-95.14379,Harvey Aug 2017,Debris,Harris County,No,54.53,0
30.01194,-95.14438,Harvey Aug 2017,Seed line,Harris County,No,54.7,3.3
30.00055,-95.15881,Harvey Aug 2017,Debris,Harris County,No,56.49,0
30.00071,-95.1588,Harvey Aug 2017,Debris,Harris County,No,56.16,0
29.959,-95.16394,Harvey Aug 2017,Debris,Harris County,No,52.33,0
29.95788,-95.16441,Harvey Aug 2017,Debris,Harris County,No,52.33,0
30.02615,-95.11942,Harvey Aug 2017,Seed line,Harris County,No,54.38,1.5
28.67804,-96.39228,Harvey Aug 2017,Debris,Jackson County,No,6.745,0
28.67815,-96.39231,Harvey Aug 2017,Debris,Jackson County,No,6.681,0
29.29667,-95.35667,Harvey Aug 2017,Seed line,Brazoria County,No,29.3,11.85
29.29667,-95.35667,Harvey Aug 2017,Seed line,Brazoria County,No,28.9,0.75
29.9456,-95.139,Harvey Aug 2017,Mud,Harris County,No,52.51,0.5
29.6173,-95.7326,Harvey Aug 2017,Debris,Fort Bend County,No,80.128,0.81
29.6173,-95.7326,Harvey Aug 2017,Debris,Fort Bend County,No,80.013,0.67
29.6113,-95.7819,Harvey Aug 2017,Mud,Fort Bend County,No,86.893,0
29.01177,-95.58309,Harvey Aug 2017,Debris,Brazoria County,No,15.85,0
29.01176,-95.58314,Harvey Aug 2017,Debris,Brazoria County,No,15.96,0
29.6253,-95.7154,Harvey Aug 2017,Debris,Fort Bend County,No,81.936,0.81
29.0785,-95.68329,Harvey Aug 2017,Seed line,Brazoria County,No,24.75,1
29.6253,-95.7154,Harvey Aug 2017,Debris,Fort Bend County,No,81.299,0
29.0785,-95.68328,Harvey Aug 2017,Seed line,Brazoria County,No,24.69,1.8
29.05259,-95.68073,Harvey Aug 2017,Mud,Brazoria County,No,19.46,0
29.05259,-95.68072,Harvey Aug 2017,Mud,Brazoria County,No,19.37,0
29.04165,-95.64926,Harvey Aug 2017,Debris,Brazoria County,No,18.93,0
29.04127,-95.64935,Harvey Aug 2017,Debris,Brazoria County,No,19.03,0
29.1124,-95.70769,Harvey Aug 2017,Debris,Brazoria County,No,30.73,0
28.70151,-96.39014,Harvey Aug 2017,Debris,Jackson County,No,7.336,0
29.11243,-95.70771,Harvey Aug 2017,Debris,Brazoria County,No,30.92,0
28.73799,-96.40257,Harvey Aug 2017,Debris,Jackson County,No,8.133,0
29.16057,-95.7649,Harvey Aug 2017,Debris,Brazoria County,No,40.68,0
29.1606,-95.76479,Harvey Aug 2017,Debris,Brazoria County,No,40.75,0
29.15128,-95.71626,Harvey Aug 2017,Debris,Brazoria County,No,32.53,0
29.15128,-95.71629,Harvey Aug 2017,Debris,Brazoria County,No,32.47,0
28.73799,-96.40257,Harvey Aug 2017,Debris,Jackson County,No,10.027,0
29.18741,-95.72592,Harvey Aug 2017,Seed line,Brazoria County,No,40.43,3.55
28.722746,-96.27025,Harvey Aug 2017,Debris,Matagorda County,No,6.998,0
29.18738,-95.72597,Harvey Aug 2017,Seed line,Brazoria County,No,40.5,3.15
29.26144,-95.89439,Harvey Aug 2017,Seed line,Wharton County,No,71.79,3.75
28.72386,-96.268085,Harvey Aug 2017,Debris,Matagorda County,No,7.014,0
29.25711,-95.86797,Harvey Aug 2017,Debris,Wharton County,No,62.23,0
29.25707,-95.86802,Harvey Aug 2017,Mud,Wharton County,No,62.47,0
30.05686,-95.20083,Harvey Aug 2017,Debris,Harris County,No,62.49,0
28.73176,-96.43566,Harvey Aug 2017,Debris,Jackson County,No,9.535,0
28.91874,-96.45702,Harvey Aug 2017,Mud,Jackson County,No,39.154,0
28.91874,-96.45702,Harvey Aug 2017,Mud,Jackson County,No,39.043,0
30.05693,-95.20065,Harvey Aug 2017,Debris,Harris County,No,62.53,0
29.28894,-95.91756,Harvey Aug 2017,Seed line,Wharton County,No,72.58,2.2
29.28895,-95.91754,Harvey Aug 2017,Seed line,Wharton County,No,72.79,3.75
28.8458,-96.41148,Harvey Aug 2017,Seed line,Jackson County,No,14.986,3.4
28.8458,-96.41148,Harvey Aug 2017,Seed line,Jackson County,No,15.023,7.7
29.29371,-95.65367,Harvey Aug 2017,Debris,Fort Bend County,No,49.15,0
28.86353,-96.28458,Harvey Aug 2017,Mud,Matagorda County,No,20.972,0
29.29369,-95.65365,Harvey Aug 2017,Debris,Fort Bend County,No,49.24,0
28.86353,-96.28458,Harvey Aug 2017,Mud,Matagorda County,No,22.484,0
28.82146,-96.34699,Harvey Aug 2017,Debris,Jackson County,No,9.641,0
29.32049,-95.61387,Harvey Aug 2017,Seed line,Brazoria County,No,49.47,3.65
29.32087,-95.61377,Harvey Aug 2017,Seed line,Brazoria County,No,49.65,5.05
30.07389,-95.23954,Harvey Aug 2017,Seed line,Montgomery County,No,78.69,0
30.07364,-95.23965,Harvey Aug 2017,Seed line,Montgomery County,No,78.56,0
29.30619,-96.88416,Harvey Aug 2017,Seed line,Lavaca County,No,162.1,1.92
29.30619,-96.88416,Harvey Aug 2017,Seed line,Lavaca County,No,163.1,1.41
29.35063,-96.9166,Harvey Aug 2017,Seed line,Lavaca County,No,180.8,6.8
29.77226,-95.88716,Harvey Aug 2017,Debris,Waller County,No,151.97,0
29.21893,-96.97,Harvey Aug 2017,Seed line,Lavaca County,No,148.6,3.95
29.21893,-96.97,Harvey Aug 2017,Seed line,Lavaca County,No,148.8,2.34
29.77226,-95.88716,Harvey Aug 2017,Debris,Waller County,No,151.28,0
29.37729,-97.26736,Harvey Aug 2017,Seed line,Gonzales County,No,240.6,1.51
29.37727,-97.26745,Harvey Aug 2017,Seed line,Gonzales County,No,240.7,1.91
29.37806,-97.29794,Harvey Aug 2017,Vegetation line,Gonzales County,No,227.3,2.59
29.78542,-95.89927,Harvey Aug 2017,Debris,Waller County,No,155.6,0
29.37804,-97.29796,Harvey Aug 2017,Vegetation line,Gonzales County,No,227.6,3.01
29.78542,-95.89927,Harvey Aug 2017,Debris,Waller County,No,158.59,0
29.33345,-97.32406,Harvey Aug 2017,Seed line,Gonzales County,No,218.7,6.32
29.33345,-97.32406,Harvey Aug 2017,Seed line,Gonzales County,No,218,5.32
29.32097,-97.31378,Harvey Aug 2017,Seed line,Gonzales County,No,123.3,1.41
29.78443,-95.84458,Harvey Aug 2017,Vegetation line,Waller County,No,138.85,4.12
29.13831,-97.30658,Harvey Aug 2017,Seed line,Gonzales County,No,183.3,2.19
29.78443,-95.84458,Harvey Aug 2017,Debris,Waller County,No,134.8,0
29.13831,-97.30658,Harvey Aug 2017,Seed line,Gonzales County,No,183.7,2.08
29.3065,-97.33055,Harvey Aug 2017,Seed line,Gonzales County,No,212.6,6.2
29.30532,-97.33193,Harvey Aug 2017,Seed line,Gonzales County,No,212.1,5.9
29.0937,-95.11251,Harvey Aug 2017,Debris,Galveston County,No,3.36,0.5
29.77993,-95.82564,Harvey Aug 2017,Debris,Fort Bend County,No,143.38,0
29.79458,-95.76207,Harvey Aug 2017,Debris,Harris County,No,127.29,0
29.79483,-95.76186,Harvey Aug 2017,Debris,Harris County,No,127.7,0
29.77569,-95.8343,Harvey Aug 2017,Debris,Fort Bend County,No,132.92,0
29.77505,-95.83514,Harvey Aug 2017,Vegetation line,Fort Bend County,No,134.86,5.12
29.76528,-95.82202,Harvey Aug 2017,Seed line,Fort Bend County,No,129.45,1.55
29.76526,-95.82203,Harvey Aug 2017,Seed line,Fort Bend County,No,129.41,0
29.76425,-95.82276,Harvey Aug 2017,Debris,Fort Bend County,No,128.74,3.4
29.75001,-95.82548,Harvey Aug 2017,Mud,Fort Bend County,No,120.42,0
29.75011,-95.82549,Harvey Aug 2017,Mud,Fort Bend County,No,120.87,0
29.74534,-95.78379,Harvey Aug 2017,Seed line,Fort Bend County,No,117.13,1.23
29.74527,-95.78409,Harvey Aug 2017,Seed line,Fort Bend County,No,117.08,1.44
29.73643,-95.74881,Harvey Aug 2017,Debris,Fort Bend County,No,100.46,0
29.73634,-95.74888,Harvey Aug 2017,Debris,Fort Bend County,No,100.27,0
30.2294,-93.66786,Harvey Aug 2017,Stain line,Calcasieu Parish,No,16.8,
30.19333,-93.64564,Harvey Aug 2017,Mud,Calcasieu Parish,No,14.14,3.01
30.19198,-93.65207,Harvey Aug 2017,Seed line,Calcasieu Parish,No,14.09,2.97
30.18439,-93.64835,Harvey Aug 2017,Seed line,Calcasieu Parish,No,13.6,3.77
30.33251,-93.70294,Harvey Aug 2017,Debris,Calcasieu Parish,No,24.27,0
30.31927,-93.69088,Harvey Aug 2017,Seed line,Calcasieu Parish,No,23.87,
30.31923,-93.69091,Harvey Aug 2017,Seed line,Calcasieu Parish,No,23.87,
30.29151,-93.68943,Harvey Aug 2017,Seed line,Calcasieu Parish,No,21.51,2.71
30.27517,-93.69241,Harvey Aug 2017,Clear water,Calcasieu Parish,No,18.09,0
30.28038,-93.22848,Harvey Aug 2017,Seed line,Calcasieu Parish,No,6.56,1.54
30.27571,-93.22344,Harvey Aug 2017,Seed line,Calcasieu Parish,No,5.77,1.65
30.25458,-93.21844,Harvey Aug 2017,Debris,Calcasieu Parish,No,4.86,1.63
30.23034,-93.25232,Harvey Aug 2017,Debris,Calcasieu Parish,No,4.2,3.66
30.12093,-93.35245,Harvey Aug 2017,Seed line,Calcasieu Parish,No,3.72,0.86
30.2084,-93.23228,Harvey Aug 2017,Seed line,Calcasieu Parish,No,4.09,2.49
29.24674,-96.84699,Harvey Aug 2017,Seed line,Lavaca County,No,150.2,3.05
29.24674,-96.84699,Harvey Aug 2017,Seed line,Lavaca County,No,150.2,2.91
30.36505,-93.20328,Harvey Aug 2017,Seed line,Calcasieu Parish,No,22.8,3.18
29.46976,-97.49102,Harvey Aug 2017,Mud,Gonzales County,No,287.319,1.35
29.45467,-95.07063,Harvey Aug 2017,Seed line,Galveston County,No,14.8,6.53
30.11294,-95.4225,Harvey Aug 2017,Debris,Montgomery County,No,106.52,5.7
30.11294,-95.4225,Harvey Aug 2017,Debris,Montgomery County,No,106.95,5.69
28.7195,-96.25627,Harvey Aug 2017,Debris,Matagorda County,No,6.493,0
28.7195,-96.25627,Harvey Aug 2017,Debris,Matagorda County,No,6.673,0
28.70659,-96.23411,Harvey Aug 2017,Debris,Matagorda County,No,4.803,0
28.70659,-96.23411,Harvey Aug 2017,Debris,Matagorda County,No,3.668,0
29.4609,-95.06325,Harvey Aug 2017,Seed line,Galveston County,No,14.53,2.9
28.70161,-96.22517,Harvey Aug 2017,Debris,Matagorda County,No,5.636,0
28.71411,-96.21022,Harvey Aug 2017,Debris,Matagorda County,No,6.053,0
28.721,-96.20337,Harvey Aug 2017,Debris,Matagorda County,No,8.033,0
28.72934,-96.20544,Harvey Aug 2017,Debris,Matagorda County,No,10,0
28.76322,-96.19306,Harvey Aug 2017,Debris,Matagorda County,No,7.405,0
28.72439,-96.18814,Harvey Aug 2017,Debris,Matagorda County,No,7.031,0
28.72439,-96.18814,Harvey Aug 2017,Debris,Matagorda County,No,7.185,0
28.7506,-96.15023,Harvey Aug 2017,Debris,Matagorda County,No,10.335,0.1
28.7506,-96.15023,Harvey Aug 2017,Debris,Matagorda County,No,9.094,0
28.7612,-96.14678,Harvey Aug 2017,Debris,Matagorda County,No,4.236,0
28.7612,-96.14678,Harvey Aug 2017,Debris,Matagorda County,No,5.486,0
29.68641,-97.64698,Harvey Aug 2017,Mud,Caldwell County,No,365.451,0
28.77411,-96.14819,Harvey Aug 2017,Debris,Matagorda County,No,7.09,0
28.77411,-96.14819,Harvey Aug 2017,Debris,Matagorda County,No,6.896,0
28.78831,-96.15261,Harvey Aug 2017,Debris,Matagorda County,No,7.795,0
28.78831,-96.15261,Harvey Aug 2017,Debris,Matagorda County,No,8.268,0
28.83402,-96.13609,Harvey Aug 2017,Debris,Matagorda County,No,9.852,0
28.83402,-96.13609,Harvey Aug 2017,Debris,Matagorda County,No,10.115,0
28.82857,-96.14295,Harvey Aug 2017,Debris,Matagorda County,No,24.19,0
28.86208,-96.15566,Harvey Aug 2017,Mud,Matagorda County,No,14.449,5.7
28.86208,-96.15566,Harvey Aug 2017,Mud,Matagorda County,No,13.301,5.1
28.86419,-96.16317,Harvey Aug 2017,Debris,Matagorda County,No,16.749,0
30.11586,-95.50716,Harvey Aug 2017,Mud,Harris County,No,115.31,5.98
28.88646,-96.18152,Harvey Aug 2017,Debris,Matagorda County,No,22.356,0
28.88646,-96.18152,Harvey Aug 2017,Debris,Matagorda County,No,21.978,0
28.88646,-96.18152,Harvey Aug 2017,Mud,Matagorda County,No,23.323,0
28.92805,-96.17084,Harvey Aug 2017,Debris,Matagorda County,No,32.759,0
30.11586,-95.50716,Harvey Aug 2017,Mud,Harris County,No,115.17,5.25
28.99598,-96.13632,Harvey Aug 2017,Mud,Matagorda County,No,52.887,0
28.99598,-96.13632,Harvey Aug 2017,Mud,Matagorda County,No,52.92,0
28.99598,-96.13632,Harvey Aug 2017,Debris,Matagorda County,No,52.818,0
29.10167,-96.17662,Harvey Aug 2017,Debris,Wharton County,No,78.261,0
29.10167,-96.17662,Harvey Aug 2017,Stain line,Wharton County,No,78.36,0
29.10167,-96.17662,Harvey Aug 2017,Seed line,Wharton County,No,77.815,0.45
29.18815,-96.27016,Harvey Aug 2017,Debris,Wharton County,No,97.774,0
29.18815,-96.27016,Harvey Aug 2017,Debris,Wharton County,No,98.327,0
30.11328,-95.50729,Harvey Aug 2017,Debris,Harris County,No,122.13,0
30.1481,-95.50589,Harvey Aug 2017,Debris,Montgomery County,No,130.57,0
29.3446,-96.1947,Harvey Aug 2017,Seed line,Wharton County,No,100.08,0.28
29.3446,-96.1947,Harvey Aug 2017,Debris,Wharton County,No,99.981,0
29.3277,-96.1178,Harvey Aug 2017,Debris,Wharton County,No,105.966,1.46
29.3277,-96.1178,Harvey Aug 2017,Debris,Wharton County,No,105.738,2.98
30.14297,-95.50446,Harvey Aug 2017,Debris,Montgomery County,No,129.56,0
30.19716,-95.5351,Harvey Aug 2017,Mud,Montgomery County,No,157.89,0
29.3277,-96.1178,Harvey Aug 2017,Debris,Wharton County,No,105.569,0
29.30928,-96.10314,Harvey Aug 2017,Seed line,Wharton County,No,102.798,1.78
29.30928,-96.10314,Harvey Aug 2017,Mud,Wharton County,No,102.615,0
29.30606,-96.1041,Harvey Aug 2017,Debris,Wharton County,No,102.018,0
29.30606,-96.1041,Harvey Aug 2017,Mud,Wharton County,No,102.232,0
29.29168,-96.06067,Harvey Aug 2017,Debris,Wharton County,No,95.849,0
29.29168,-96.06067,Harvey Aug 2017,Debris,Wharton County,No,95.337,0
29.25333,-96.15856,Harvey Aug 2017,Mud,Wharton County,No,97.8945,0
29.25333,-96.15856,Harvey Aug 2017,Mud,Wharton County,No,97.8555,0
29.2498,-96.1058,Harvey Aug 2017,Debris,Wharton County,No,90.593,0
29.2498,-96.1058,Harvey Aug 2017,Debris,Wharton County,No,91.599,0
29.16217,-96.04357,Harvey Aug 2017,Debris,Wharton County,No,74.1095,0.6
29.16217,-96.04357,Harvey Aug 2017,Mud,Wharton County,No,73.8055,5.2
30.1762,-95.60075,Harvey Aug 2017,Debris,Montgomery County,No,154.23,0
29.30599,-96.13424,Harvey Aug 2017,Mud,Wharton County,No,107.393,8.55
29.30599,-96.13424,Harvey Aug 2017,Debris,Wharton County,No,106.042,0
30.17624,-95.60075,Harvey Aug 2017,Debris,Montgomery County,No,154.69,0
29.0193,-96.058,Harvey Aug 2017,Seed line,Matagorda County,No,60.235,3.2
29.0193,-96.058,Harvey Aug 2017,Seed line,Matagorda County,No,60.228,3.12
28.98357,-95.99868,Harvey Aug 2017,Seed line,Matagorda County,No,49.136,4.46
28.98357,-95.99868,Harvey Aug 2017,Debris,Matagorda County,No,47.688,2.1
28.98357,-95.99868,Harvey Aug 2017,Mud,Matagorda County,No,47.284,6.5
28.91595,-96.0539,Harvey Aug 2017,Debris,Matagorda County,No,41.444,0
28.91595,-96.0539,Harvey Aug 2017,Seed line,Matagorda County,No,42.786,5.82
28.86492,-96.02602,Harvey Aug 2017,Debris,Matagorda County,No,36.308,2
28.86492,-96.02602,Harvey Aug 2017,Debris,Matagorda County,No,34.879,4.1
28.86492,-96.02602,Harvey Aug 2017,Debris,Matagorda County,No,34.687,0
30.15654,-95.63061,Harvey Aug 2017,Debris,Montgomery County,No,163.09,1.97
28.75156,-95.99641,Harvey Aug 2017,Seed line,Matagorda County,No,14.992,0.94
28.75156,-95.99641,Harvey Aug 2017,Seed line,Matagorda County,No,15.043,1.24
28.9354,-95.29866,Harvey Aug 2017,Debris,Brazoria County,No,5.51,0
28.9355,-95.29876,Harvey Aug 2017,Debris,Brazoria County,No,5.73,0
28.75156,-95.99641,Harvey Aug 2017,Debris,Matagorda County,No,15.04,0
28.70641,-95.97616,Harvey Aug 2017,Mud,Matagorda County,No,8.961,2
28.70641,-95.97616,Harvey Aug 2017,Debris,Matagorda County,No,8.579,0
28.7004,-95.9395,Harvey Aug 2017,Debris,Matagorda County,No,3.095,0
28.7004,-95.9395,Harvey Aug 2017,Seed line,Matagorda County,No,2.828,0
28.7004,-95.9395,Harvey Aug 2017,Debris,Matagorda County,No,3.863,1.15
29.06198,-95.49812,Harvey Aug 2017,Mud,Brazoria County,No,19.55,0
29.062,-95.49813,Harvey Aug 2017,Mud,Brazoria County,No,19.58,0
28.6942,-95.9763,Harvey Aug 2017,Seed line,Matagorda County,No,7.919,1.12
28.6942,-95.9763,Harvey Aug 2017,Debris,Matagorda County,No,7.755,0.42
29.1436,-95.60529,Harvey Aug 2017,Mud,Brazoria County,No,30.04,0
28.6923,-95.9698,Harvey Aug 2017,Debris,Matagorda County,No,6.963,0
28.6923,-95.9698,Harvey Aug 2017,Debris,Matagorda County,No,6.454,1.38
29.14354,-95.60525,Harvey Aug 2017,Mud,Brazoria County,No,30.02,0
28.6923,-95.9698,Harvey Aug 2017,Debris,Matagorda County,No,6.595,0
29.20411,-95.47529,Harvey Aug 2017,Seed line,Brazoria County,No,35.05,2.15
29.20423,-95.47538,Harvey Aug 2017,Mud,Brazoria County,No,34.36,1.15
30.22811,-95.70878,Harvey Aug 2017,Debris,Montgomery County,No,197.66,0
29.11483,-95.53467,Harvey Aug 2017,Mud,Brazoria County,No,27.44,2.98
29.11463,-95.53481,Harvey Aug 2017,Mud,Brazoria County,No,27.59,2.9
29.14619,-95.54136,Harvey Aug 2017,Mud,Brazoria County,No,29.33,0
29.1462,-95.54132,Harvey Aug 2017,Mud,Brazoria County,No,29.39,0
29.21189,-95.59969,Harvey Aug 2017,Seed line,Brazoria County,No,34.58,0
29.21181,-95.59974,Harvey Aug 2017,Seed line,Brazoria County,No,33.99,0
29.21191,-95.59966,Harvey Aug 2017,Seed line,Brazoria County,No,34.31,0
29.18601,-95.61926,Harvey Aug 2017,Seed line,Brazoria County,No,32.77,2.68
29.18575,-95.61924,Harvey Aug 2017,Mud,Brazoria County,No,32.51,2.9
29.20813,-95.68849,Harvey Aug 2017,Mud,Brazoria County,No,34.39,0
29.20815,-95.68851,Harvey Aug 2017,Mud,Brazoria County,No,34.3,0
29.87506,-97.62302,Harvey Aug 2017,Mud,Caldwell County,No,419.221,2.71
30.19055,-95.75282,Harvey Aug 2017,Debris,Montgomery County,No,222.58,2.25
